         MJD         m       dm      uJy   duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
57562.263902 18.878500      NaN     -106     34 o    0   2.96 186.44114 12.66357  9112.31  6940.89  4.60  3.66  83.7 -0.485    18.98 20.74 02a57562o0062o
57562.274437 19.051202      NaN       -2     29 o    0   3.62 186.44114 12.66357  9055.29  6999.05  4.52  3.62  85.1 -0.488    19.04 20.83 02a57562o0081o
57566.243642 16.503590      NaN       -5    303 o    0   1.64 186.44114 12.66357  8834.18  5679.92  4.46  3.82  76.8 -0.477    17.05 17.02 02a57566o0032o
57566.246861 17.643932      NaN      -63    106 o    0   1.74 186.44114 12.66357  8817.30  5636.78  4.24  3.53  82.7 -0.508    17.71 18.16 02a57566o0038o
57566.252853 18.542463      NaN       13     42 o    0   2.09 186.44114 12.66357  8873.26  5715.71  4.22  3.47  84.2 -0.478    18.57 19.81 02a57566o0049o
57566.262646 18.786693      NaN       -9     37 o    0   2.25 186.44114 12.66357  8892.30  5599.71  4.31  3.51  88.0 -0.488    18.97 20.60 02a57566o0066o
57570.269228 17.883650      NaN       63     64 o    0   1.37 186.44114 12.66357  7836.50  5450.47  4.00  3.25  87.1 -0.518    18.07 19.61 02a57570o0069o
57570.280799 17.597155      NaN       29    101 o    0   1.58 186.44114 12.66357  7817.11  5410.60  4.00  3.31  86.8 -0.509    17.47 18.93 02a57570o0092o
57570.294994 18.317510      NaN      -41     57 o    0   1.51 186.44114 12.66357  7875.02  5487.07  3.96  3.19  88.9 -0.505    18.29 19.84 02a57570o0120o
57570.307762 17.190132      NaN     -335    161 o    0   1.38 186.44114 12.66357  7896.08  5369.90  3.90  3.17  86.7 -0.510    16.89 18.27 02a57570o0145o
57570.320652 15.629123      NaN     -678    678 o    0   1.07 186.44114 12.66357  7860.23  5426.58  3.86  3.06  87.0 -0.506    15.54 16.81 02a57570o0170o
