         MJD         m       dm  uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
58251.508400 19.766969      NaN    0    15 c    0   1.55 186.4363 12.66357  7562.70   729.71 2.70 2.65 -82.7 -0.403    19.39 21.06 02a58251o0595c
58251.519717 19.318728      NaN   20    16 c    0   1.90 186.4363 12.66357  7560.49   732.29 2.75 2.66 -46.1 -0.407    19.30 20.94 02a58251o0618c
58252.452408 19.256669      NaN   24    16 c    0   1.13 186.4363 12.66357  2615.92 10395.85 2.63 2.49 -19.8 -0.403    19.59 21.22 02a58252o0456c
58252.470801 19.696897      NaN   -4    16 c    0   1.46 186.4363 12.66357  2615.14 10396.73 2.66 2.45  -2.1 -0.425    19.55 21.14 02a58252o0492c
58252.477120 19.696897      NaN  -23    16 c    0   1.02 186.4363 12.66357  7569.03   724.37 2.63 2.58 -75.8 -0.412    19.52 21.21 02a58252o0504c
58252.487082 19.922338      NaN  -18    13 c    0   1.81 186.4363 12.66357  2615.26 10398.37 2.75 2.51  -7.0 -0.417    19.38 21.01 02a58252o0523c
58252.490621 19.631075      NaN   -8    17 c    0   1.09 186.4363 12.66357  7568.07   725.93 2.66 2.63 -77.4 -0.414    19.48 21.11 02a58252o0530c
58252.501284 19.766969      NaN  -68    15 c    0   2.05 186.4363 12.66357  2613.98 10399.34 2.70 2.46  -2.5 -0.421    19.32 20.85 02a58252o0550c
58252.503924 19.569016      NaN  -11    18 c    0   0.92 186.4363 12.66357  7564.39   727.53 2.67 2.64 -85.6 -0.414    19.37 20.93 02a58252o0555c
58252.517312 19.472870      NaN    5    18 c    0   1.23 186.4363 12.66357  7579.65   731.64 2.74 2.63 -43.7 -0.416    19.26 20.79 02a58252o0580c
58253.257276 16.660063      NaN  253   178 c    0   0.23 186.4363 12.66357  7824.87    37.86 2.91 2.87  76.8 -0.390    19.59 21.39 02a58253o0015c
58253.260977 18.298627      NaN  -26    58 c    0   1.43 186.4363 12.66357  2890.57  9694.44 2.92 2.84 -58.2 -0.423    17.81 19.60 02a58253o0023c
58253.263730 19.256669      NaN  -27    24 c    0   1.57 186.4363 12.66357  7880.07    58.75 2.86 2.68  60.0 -0.423    19.26 21.05 02a58253o0029c
58253.268375 18.806434      NaN   49    20 c    0   1.91 186.4363 12.66357  2870.17  9714.22 3.05 2.96  37.3 -0.417    19.02 20.97 02a58253o0039c
58255.394375 19.719755      NaN    5    14 c    0   1.81 186.4363 12.66357  1376.70 10174.98 2.74 2.56   6.3 -0.415    19.57 21.50 02a58255o0099c
58255.400268 19.510313      NaN    6    17 c    0   1.70 186.4363 12.66357  6320.79   482.86 2.78 2.53  45.7 -0.427    19.46 21.35 02a58255o0111c
58255.405455 19.569016      NaN  -25    18 c    0   1.36 186.4363 12.66357  1359.17 10134.69 2.64 2.50  -3.7 -0.431    19.07 20.87 02a58255o0122c
58255.411395 19.128787      NaN  -44    27 c    0   1.81 186.4363 12.66357  6303.07   441.19 2.68 2.49  44.1 -0.430    18.59 20.37 02a58255o0134c
58259.360075 19.510313      NaN    6    17 c    0   1.99 186.4363 12.66357  4224.77 10038.25 2.76 2.63 -35.5 -0.412    19.38 20.79 02a58259o0039c
58259.366625 19.351140      NaN    0    22 c    0   1.51 186.4363 12.66357  9224.71   373.03 2.83 2.65  40.3 -0.396    19.42 20.87 02a58259o0051c
58259.371657 19.510313      NaN  -14    19 c    0   1.43 186.4363 12.66357  4205.42  9998.26 2.76 2.66 -33.7 -0.415    19.39 20.80 02a58259o0061c
