         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
57784.665237 18.776955      NaN    52    20 c    0    1.65 186.44456 12.66691  8690.14  4641.91 4.01 3.74  86.6 -0.390    19.50 21.38 02a57784o0669c
57784.677735 17.696393      NaN   -51   101 c    0    1.06 186.44456 12.66691  8711.28  4526.17 4.21 3.94  79.4 -0.387    17.95 18.60 02a57784o0688c
57804.582757 19.302877      NaN   -22    23 c    0    1.32 186.44456 12.66691  5740.80  6915.10 3.92 3.77  84.0 -0.398    19.29 21.06 02a57804o0710c
57804.602543 18.921935      NaN    32    22 c    0    1.45 186.44456 12.66691  5725.16  6874.90 3.65 3.54 -84.6 -0.425    19.47 21.21 02a57804o0749c
57804.619463 19.128787      NaN    12    23 c    0    1.12 186.44456 12.66691  5782.56  6952.89 3.70 3.60  89.6 -0.419    19.42 21.14 02a57804o0778c
57804.633166 18.738855      NaN    44    24 c    0    1.73 186.44456 12.66691  5801.61  6835.19 3.69 3.55 -90.0 -0.414    19.40 21.08 02a57804o0804c
57804.650827 19.256669      NaN   -25    24 c    0    1.54 186.44456 12.66691  5767.83  6891.63 3.66 3.62  72.8 -0.412    19.33 20.98 02a57804o0839c
57808.580492 19.256669      NaN     9    21 c    0    1.45 186.44456 12.66691  5839.23  5658.35 3.68 3.50  85.8 -0.395    19.59 21.48 02a57808o0688c
57808.586360 18.767304      NaN    44    23 c    0    1.22 186.44456 12.66691  5822.51  5618.54 3.67 3.50  88.3 -0.396    19.46 21.34 02a57808o0699c
57808.606500 18.816441      NaN    48    20 c    0    1.84 186.44456 12.66691  5881.80  5694.23 3.67 3.50 -89.6 -0.396    19.61 21.48 02a57808o0739c
57808.627241 19.351140      NaN     0    22 c    0    1.08 186.44456 12.66691  5903.25  5577.04 3.68 3.51  83.8 -0.396    19.56 21.41 02a57808o0777c
57808.628235 18.867907      NaN    46    19 c    0    1.84 186.44456 12.66691  5864.96  5634.65 3.67 3.50  87.1 -0.397    19.59 21.44 02a57808o0779c
57816.504300 19.241693      NaN    19    18 c    0    1.32 186.44456 12.66691  8836.85  4161.72 3.83 3.49  89.2 -0.403    19.78 21.90 02a57816o0493c
57816.513548 19.436675      NaN     7    18 c    0    1.16 186.44456 12.66691  8817.08  4128.41 3.82 3.48  87.0 -0.401    19.78 21.89 02a57816o0511c
57816.515004 19.076453      NaN    22    21 c    0    1.21 186.44456 12.66691  8873.69  4205.92 3.81 3.43  88.8 -0.407    19.78 21.90 02a57816o0514c
