         MJD         m       dm      uJy   duJy F  err    chi/N       RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
58257.364659 19.510313      NaN      -36     19 o    0     2.22 186.4363 12.66357  1670.52  8679.31  3.22  2.73 -83.5 -0.442    19.36 21.04 01a58257o0283o
58257.380029 19.569016      NaN      -23     18 o    0     1.91 186.4363 12.66357  1700.47  8777.59  3.16  2.69 -86.3 -0.447    19.35 21.02 01a58257o0314o
58257.386616 19.510313      NaN       -1     19 o    0     1.50 186.4363 12.66357  1646.13  8724.91  3.29  2.86  86.4 -0.430    19.34 21.01 01a58257o0327o
58257.398646 19.472870      NaN        8     17 o    0     2.13 186.4363 12.66357  1637.32  8886.96  3.26  2.77 -85.2 -0.439    19.32 20.91 01a58257o0353o
58261.342997 18.729535      NaN      -12     39 o    0     1.73 186.4363 12.66357  1646.70  9027.14  3.35  2.93  89.4 -0.437    18.62 19.68 01a58261o0192o
58261.355076 18.467034      NaN       20     43 o    0     1.58 186.4363 12.66357  1672.34  9113.92  3.08  2.72 -80.0 -0.463    18.58 19.56 01a58261o0214o
58261.366645 18.598565      NaN      -85     44 o    0     1.59 186.4363 12.66357  1622.36  9080.61  3.18  2.86 -86.5 -0.450    18.61 19.50 01a58261o0235o
58261.378856 18.504094      NaN       30     38 o    0     1.09 186.4363 12.66357  1611.68  9243.78  3.29  2.77 -87.8 -0.452    18.66 19.55 01a58261o0257o
58263.367755 18.452558      NaN       49     34 o    0     1.89 186.4363 12.66357   950.34  9508.16  2.26  2.08  -4.8 -0.479    18.45 18.83 02a58263o0280o
58263.378425 18.816441      NaN      -37     36 o    0     1.37 186.4363 12.66357   932.63  9468.07  2.32  2.08  -9.4 -0.484    18.35 18.79 02a58263o0302o
58263.389689 18.519279      NaN       16     42 o    0     1.56 186.4363 12.66357   991.20  9544.97  2.48  2.25  -6.2 -0.489    18.18 18.72 02a58263o0325o
58263.400582 18.063866      NaN       54     54 o    0     1.40 186.4363 12.66357  1011.82  9426.33  2.44  2.23  -1.3 -0.455    17.95 18.27 02a58263o0347o
58265.365835 18.657725      NaN       26     33 o    0     1.29 186.4363 12.66357  6907.58  1136.72  3.39  3.07  -9.0 -0.417    18.49 19.34 01a58265o0234o
58265.376077 18.657725      NaN       17     36 o    0     1.50 186.4363 12.66357  6936.71  1213.61  3.10  2.97 -18.2 -0.430    18.27 19.23 01a58265o0255o
58265.386501 18.847027      NaN        6     33 o    0     1.32 186.4363 12.66357  6888.98  1173.19  3.11  2.99 -29.5 -0.433    18.27 19.10 01a58265o0276o
58265.396961 18.757738      NaN      -88     38 o    0     1.04 186.4363 12.66357  6879.86  1326.68  3.08  2.95 -21.5 -0.432    18.36 19.11 01a58265o0297o
58269.243211 19.212347      NaN      -24     25 o    0     1.12 186.4363 12.66357  8597.05   539.97  3.82  3.26  -8.2 -0.388    18.91 20.12 01a58269o0027o
58269.258341 19.026525      NaN       26     21 o    0     1.39 186.4363 12.66357  8620.88   638.01  3.48  3.18 -31.8 -0.400    19.19 20.62 01a58269o0057o
58269.259943 19.226921      NaN        5     23 o    0     1.50 186.4363 12.66357  8564.57   567.44  3.99  3.48 -22.8 -0.392    19.02 20.56 01a58269o0060o
58269.276116 19.302877      NaN      -38     23 o    0     1.43 186.4363 12.66357  8550.46   749.75  3.49  3.21 -29.2 -0.399    18.95 20.27 01a58269o0092o
58269.277519 19.128787      NaN      -34     27 o    0     1.18 186.4363 12.66357  3781.53 10419.41  3.69  3.32 -85.6 -0.424    18.89 20.28 01a58269o0095o
58269.280078 18.910912      NaN        9     30 o    0     1.05 186.4363 12.66357  3800.92 10468.74  3.58  3.26 -82.9 -0.401    18.90 20.26 01a58269o0100o
58269.297938 19.212347      NaN      -26     25 o    0     1.74 186.4363 12.66357  3749.45 10463.43  3.29  2.72 -88.5 -0.437    18.90 20.16 01a58269o0136o
58271.356406 19.102305      NaN       26     19 o    0     1.35 186.4363 12.66357  9300.57  2326.26  2.48  2.33  45.0 -0.468    19.28 20.24 02a58271o0252o
58271.366411 19.241693      NaN       16     19 o    0     1.41 186.4363 12.66357  9282.25  2286.86  2.42  2.30  33.9 -0.472    19.21 20.17 02a58271o0271o
58271.378334 19.401649      NaN       -6     21 o    0     1.27 186.4363 12.66357  9340.10  2364.30  2.41  2.28  37.0 -0.484    19.21 20.08 02a58271o0294o
58271.390672 18.944322      NaN      -27     32 o    0     0.93 186.4363 12.66357  9360.43  2247.20  2.58  2.42  38.0 -0.463    19.07 19.96 02a58271o0316o
58272.353090 16.414207      NaN      123    288 o    0     0.92 186.4363 12.66357  9030.32  1689.24  3.87  3.38 -52.9 -0.466    16.58 17.91 01a58272o0257o
58272.363496 18.944322      NaN      -17     32 o    0     1.30 186.4363 12.66357  9056.49  1773.67  3.06  2.95 -55.5 -0.425    17.49 18.91 01a58272o0279o
58272.374348 13.975878      NaN     1012   2771 o    0     1.01 186.4363 12.66357  9008.68  1734.51  3.17  3.01 -36.8 -0.487    13.21 15.17 01a58272o0302o
58272.384698 19.302877      NaN      -12     23 o    0     2.20 186.4363 12.66357  9000.12  1887.24  3.16  2.94 -78.1 -0.417    18.58 19.68 01a58272o0324o
58273.341786 19.401649      NaN      -65     21 o    0     1.50 186.4363 12.66357  8963.98   106.19  3.54  3.35 -24.0 -0.397    19.24 20.93 01a58273o0231o
58273.347237 19.384550      NaN        4     20 o    0     1.45 186.4363 12.66357  4131.54  9875.65  3.41  2.89 -83.3 -0.429    19.28 20.96 01a58273o0242o
58273.351236 19.256669      NaN      -37     24 o    0     1.22 186.4363 12.66357  8990.69   181.20  3.45  3.13 -75.6 -0.414    19.23 20.86 01a58273o0250o
58273.356536 19.401649      NaN      -12     21 o    0     1.37 186.4363 12.66357  4158.28  9948.85  3.53  3.03 -80.5 -0.428    19.24 20.90 01a58273o0261o
58273.361912 19.510313      NaN      -14     19 o    0     1.74 186.4363 12.66357  8942.33   142.11  3.30  3.01 -75.7 -0.425    19.22 20.79 01a58273o0272o
58273.367697 18.649074      NaN       57     23 o    0     1.34 186.4363 12.66357  4110.13  9910.16  3.51  3.05 -82.5 -0.423    19.23 20.86 01a58273o0284o
58273.372569 19.454622      NaN      -67     20 o    0     1.42 186.4363 12.66357  8932.91   297.72  3.19  2.90 -78.7 -0.440    19.26 20.78 01a58273o0294o
58273.378441 19.128787      NaN        9     24 o    0     1.08 186.4363 12.66357  4101.82 10063.83  3.37  2.91 -81.8 -0.437    19.27 20.82 01a58273o0306o
58275.340474 19.510313      NaN       -7     19 o    0     1.77 186.4363 12.66357  1707.14  8871.82  2.37  2.23  -1.1 -0.479    19.44 20.66 02a58275o0228o
58275.349416 19.051202      NaN       18     23 o    0     1.41 186.4363 12.66357  1688.25  8832.43  2.62  2.54   0.6 -0.442    19.34 20.63 02a58275o0246o
58275.359484 19.454622      NaN       -9     20 o    0     1.72 186.4363 12.66357  1746.99  8909.49  2.54  2.38  -1.1 -0.449    19.38 20.64 02a58275o0266o
58275.370728 19.302877      NaN       -6     23 o    0     1.38 186.4363 12.66357  1767.59  8791.60  2.34  2.18 -15.7 -0.469    19.40 20.58 02a58275o0288o
58276.372957 17.279100      NaN        4    147 o    0     0.72 186.4363 12.66357  5969.10    79.79  3.49  3.19  -4.9 -0.419    17.76 19.25 01a58276o0278o
58280.325786 18.867907 0.252987      103     24 o    0     2.20 186.4363 12.66357  6795.45  1330.27  3.07  3.02 -58.3 -0.426    18.59 20.21 01a58280o0187o
58280.336625 17.976960      NaN     -127     78 o    0     0.37 186.4363 12.66357  6824.55  1408.58  3.04  2.99 -47.6 -0.429    18.97 20.55 01a58280o0210o
58280.347470 15.632330      NaN    -1507    676 o    0     0.38 186.4363 12.66357  6777.95  1370.12  3.13  3.06 -48.4 -0.450    17.32 18.84 01a58280o0233o
58280.358289 16.295532      NaN     -882    367 o    0     0.41 186.4363 12.66357  6769.39  1524.04  3.23  3.03  -2.9 -0.419    16.85 18.54 01a58280o0256o
58281.320011 18.836735      NaN       43     21 o    0     1.65 186.4363 12.66357  2221.97  9123.46  3.09  2.66 -85.5 -0.463    19.34 21.02 01a58281o0183o
58281.326445 19.401649      NaN       -9     21 o    0     1.44 186.4363 12.66357  2247.21  9186.20  2.87  2.66 -79.1 -0.479    19.29 20.94 01a58281o0196o
58281.334216 18.978793      NaN       27     22 o    0     1.96 186.4363 12.66357  2195.93  9137.56  3.36  2.85 -88.0 -0.438    19.27 20.93 01a58281o0212o
58281.341796 19.569016      NaN      -38     18 o    0     1.77 186.4363 12.66357  2183.78  9282.40  3.24  2.81 -84.6 -0.443    19.31 20.88 01a58281o0227o
58282.327308 19.226921      NaN       17     19 o    0     1.18 186.4363 12.66357  1618.05  9873.79  2.69  2.61 -38.4 -0.449    19.35 20.79 02a58282o0148o
58282.337629 19.631075      NaN      -17     17 o    0     1.78 186.4363 12.66357  1598.47  9834.60  2.55  2.44 -38.3 -0.439    19.41 20.73 02a58282o0170o
58282.348336 19.569016      NaN        6     16 o    0     1.73 186.4363 12.66357  1654.06  9912.57  2.41  2.29 -12.4 -0.460    19.46 20.71 02a58282o0193o
58282.358986 19.063754      NaN       35     17 o    0     1.46 186.4363 12.66357  1675.88  9793.76  2.52  2.32   6.0 -0.427    19.43 20.67 02a58282o0216o
58285.292042 19.454622      NaN       -1     20 o    0     1.46 186.4363 12.66357  4587.40  9184.94  3.19  2.86 -77.3 -0.454    19.36 21.04 01a58285o0083o
58285.300680 19.696897      NaN       -4     16 o    0     2.13 186.4363 12.66357  4607.36  9223.19  2.91  2.81 -67.1 -0.466    19.36 21.06 01a58285o0101o
58285.309736 19.334813      NaN       10     19 o    0     1.58 186.4363 12.66357  4550.00  9145.42  2.88  2.81 -65.1 -0.467    19.35 21.04 01a58285o0120o
58285.316828 19.472870      NaN        2     19 o    0     1.29 186.4363 12.66357  4533.14  9262.20  3.00  2.87 -75.3 -0.453    19.31 21.04 01a58285o0135o
58288.285348 19.038793      NaN       13     25 o    0     1.54 186.4363 12.66357  8457.80  1095.80  3.39  3.09 -11.6 -0.406    18.83 20.00 01a58288o0108o
58288.295413 18.910912      NaN       21     26 o    0     1.56 186.4363 12.66357  8497.58  1133.60  3.32  3.05 -17.7 -0.408    18.81 19.90 01a58288o0129o
58288.305751 18.921935 0.288052       98     26 o    0     1.12 186.4363 12.66357  8421.28  1058.08  3.27  3.08 -67.3 -0.427    18.73 19.84 01a58288o0151o
58288.316094 19.128787      NaN      -13     27 o    0     1.54 186.4363 12.66357  8404.18  1176.32  3.19  3.01 -63.3 -0.424    18.73 19.79 01a58288o0173o
58290.307752 18.048890      NaN        6     71 o    0     1.46 186.4363 12.66357  4385.90  8719.01  2.87  2.76 -59.1 -0.453    18.25 19.01 02a58290o0154o
58290.318266 18.226218      NaN      -84     62 o    0     1.27 186.4363 12.66357  4367.09  8680.28  2.62  2.44 -50.3 -0.452    18.42 19.00 02a58290o0175o
58290.329286 17.990970      NaN      -48     77 o    0     1.61 186.4363 12.66357  4426.36  8756.69  3.22  3.07 -55.5 -0.412    18.20 18.97 02a58290o0196o
58290.340282 18.019544      NaN     -102     75 o    0     1.89 186.4363 12.66357  4444.47  8640.42  3.09  2.94 -35.9 -0.416    18.19 18.96 02a58290o0218o
58291.263758 18.978793      NaN      -48     31 o    0     0.88 186.4363 12.66357  7082.46  1128.00  2.87  2.39 -59.0 -0.407    18.67 19.40 02a58291o0022o
58291.274447 19.169763      NaN      -42     26 o    0     1.41 186.4363 12.66357  7060.56  1087.08  2.51  2.30 -57.8 -0.463    18.81 19.45 02a58291o0044o
58291.285111 19.401649      NaN      -58     21 o    0     2.04 186.4363 12.66357  7133.53  1163.37  2.41  2.33 -74.5 -0.461    18.84 19.46 02a58291o0066o
58291.294948 18.910912      NaN       24     25 o    0     1.56 186.4363 12.66357  7151.24  1046.03  2.38  2.28 -73.5 -0.469    18.72 19.39 02a58291o0086o
58292.300015 18.757738      NaN       24     30 o    0     1.35 186.4363 12.66357  8905.13  1790.93  3.01  2.68 -78.3 -0.462    18.74 19.62 01a58292o0152o
58292.309972 19.051202      NaN       -5     29 o    0     1.24 186.4363 12.66357  8926.15  1830.27  3.05  2.75 -74.0 -0.444    18.69 19.55 01a58292o0173o
58292.319036 18.738855      NaN       29     29 o    0     1.46 186.4363 12.66357  8868.61  1754.70  3.00  2.78 -68.4 -0.447    18.63 19.51 01a58292o0192o
58292.329059 18.431198      NaN       64     30 o    0     1.25 186.4363 12.66357  8851.85  1873.18  3.04  2.83 -66.3 -0.436    18.63 19.45 01a58292o0213o
58293.250697 18.657725      NaN       32     31 o    0     1.25 186.4363 12.66357  8103.69  1934.85  2.91  2.81 -45.1 -0.440    18.44 19.23 01a58293o0031o
58293.257450 19.169763      NaN      -23     26 o    0     1.58 186.4363 12.66357  8122.83  1971.67  2.91  2.80 -51.6 -0.448    18.83 19.78 01a58293o0045o
58293.267032 18.693037      NaN       43     26 o    0     1.49 186.4363 12.66357  8064.57  1893.85  2.94  2.83 -33.2 -0.442    18.86 19.88 01a58293o0065o
58293.278056 19.212347      NaN        6     23 o    0     1.56 186.4363 12.66357  8046.67  2010.87  2.93  2.83 -47.1 -0.436    18.81 19.85 01a58293o0088o
58295.259795 19.128787      NaN      -66     27 o    0     1.29 186.4363 12.66357  6923.40   929.29  2.44  2.36  85.8 -0.449    18.76 19.46 02a58295o0048o
58295.269591 18.693037      NaN       31     30 o    0     0.78 186.4363 12.66357  6905.84   887.88  2.73  2.32  31.6 -0.451    18.89 19.60 02a58295o0068o
58295.279724 19.351140      NaN      -17     22 o    0     1.20 186.4363 12.66357  6961.65   965.33  2.42  2.24  35.5 -0.449    18.93 19.59 02a58295o0089o
58295.289842 19.142275      NaN        2     26 o    0     1.08 186.4363 12.66357  6979.95   846.71  2.61  2.29  30.6 -0.460    18.89 19.55 02a58295o0110o
58296.306603 18.767304      NaN       23     30 o    0     1.28 186.4363 12.66357  3449.47  9341.59  2.78  2.63 -60.2 -0.487    18.61 19.63 01a58296o0144o
58296.315464 18.693037      NaN       37     28 o    0     1.54 186.4363 12.66357  3468.76  9379.36  3.11  2.90 -68.8 -0.444    18.54 19.57 01a58296o0162o
58296.324139 18.084160      NaN       98     38 o    0     1.19 186.4363 12.66357  3408.85  9302.53  3.40  2.97 -78.6 -0.434    18.54 19.50 01a58296o0180o
58296.333059 18.489118      NaN       32     38 o    0     1.15 186.4363 12.66357  3392.70  9420.11  3.35  2.92 -78.6 -0.440    18.50 19.43 01a58296o0198o
58297.250801 18.550302      NaN     -110     46 o    0     1.20 186.4363 12.66357  7530.67  1631.64  4.47  4.22 -87.3 -0.381    17.92 19.09 01a58297o0023o
58297.254994 18.382935      NaN       47     38 o    0     1.34 186.4363 12.66357  7549.71  1668.98  4.30  4.05 -80.0 -0.391    18.15 19.43 01a58297o0032o
58297.261842 18.702047      NaN       -1     40 o    0     1.37 186.4363 12.66357  7490.61  1591.44  4.50  4.34 -62.5 -0.351    18.14 19.55 01a58297o0046o
58297.271308 18.675237      NaN      -52     41 o    0     1.21 186.4363 12.66357  7472.12  1709.23  4.85  4.67 -29.0 -0.356    18.07 19.52 01a58297o0065o
58299.249519 17.311291      NaN     -258    144 o    0     0.82 186.4363 12.66357  1080.89 10519.71  2.77  2.29  20.6 -0.466    18.46 18.78 02a58299o0024o
58299.249977 18.757738      NaN     -106     38 o    0     1.88 186.4363 12.66357  1061.91 10479.99  2.60  2.17  20.2 -0.452    18.56 18.89 02a58299o0025o
58299.260089 19.569016      NaN      -25     18 o    0     1.92 186.4363 12.66357  1132.51 10436.44  2.54  2.12  16.9 -0.472    19.39 20.41 02a58299o0046o
58299.273493 19.569016      NaN      -38     18 o    0     1.41 186.4363 12.66357  5999.39   816.21  2.25  2.09  39.3 -0.463    19.42 20.47 02a58299o0071o
58299.278537 19.256669      NaN        9     21 o    0     0.93 186.4363 12.66357  5979.19   777.07  2.28  2.08  38.5 -0.460    19.33 20.25 02a58299o0082o
58299.293768 18.967180      NaN       37     19 o    0     1.67 186.4363 12.66357  6057.72   855.78  2.41  2.13  32.1 -0.441    19.14 19.91 02a58299o0111o
58299.301545 19.089302      NaN       24     20 o    0     1.31 186.4363 12.66357  6074.12   738.68  2.31  2.12  39.7 -0.476    19.13 19.81 02a58299o0128o
58303.247833 18.019544      NaN     -136     75 o    0     1.03 186.4363 12.66357  2302.69 10050.46  2.63  2.34  89.6 -0.417    17.64 17.78 02a58303o0024o
58303.249872 18.496580      NaN        7     46 o    0     1.07 186.4363 12.66357  7262.07   369.35  2.41  2.27  59.2 -0.474    18.09 18.38 02a58303o0028o
58303.252449 18.757738      NaN      -79     38 o    0     1.17 186.4363 12.66357  2283.70 10010.26  2.44  2.35  15.6 -0.459    18.52 18.94 02a58303o0033o
58303.255970 19.351140      NaN       -5     22 o    0     1.10 186.4363 12.66357  7240.79   329.66  2.35  2.30  86.8 -0.391    19.03 19.75 02a58303o0040o
58303.259945 19.038793      NaN       19     23 o    0     0.98 186.4363 12.66357  2341.15 10086.47  2.59  2.40  12.4 -0.445    19.25 20.27 02a58303o0048o
58303.265136 19.696897      NaN      -30     16 o    0     1.68 186.4363 12.66357  7294.00   408.59  2.28  2.14 -65.3 -0.448    19.47 20.75 02a58303o0058o
58303.270417 19.115465      NaN       31     17 o    0     1.57 186.4363 12.66357  2357.48  9968.01  2.57  2.21   7.5 -0.471    19.53 20.77 02a58303o0069o
58303.276439 19.529530      NaN        5     17 o    0     1.62 186.4363 12.66357  7312.31   290.04  2.22  2.18  35.0 -0.438    19.58 20.90 02a58303o0081o
58312.300159 19.454622      NaN      -30     20 o    0     1.76 186.4363 12.66357  7384.75   342.28  3.06  2.88 -29.9 -0.444    19.07 20.39 01a58312o0136o
58312.310499 19.454622      NaN      -45     20 o    0     1.50 186.4363 12.66357  7404.42   383.75  3.00  2.84 -24.8 -0.451    19.08 20.31 01a58312o0158o
58312.320435 19.089302      NaN       -8     28 o    0     1.50 186.4363 12.66357  7345.99   310.06  3.02  2.82 -25.2 -0.448    18.65 20.82 01a58312o0179o
58312.330279 18.978793      NaN       -7     31 o    0     1.11 186.4363 12.66357  7328.91   430.05  3.25  2.89 -13.8 -0.430    18.47 21.12 01a58312o0200o
58313.269922 19.128787      NaN      -54     27 o    0     1.59 186.4363 12.66357  3468.47  9060.45  2.95  2.87  84.5 -0.466    18.78 20.30 01a58313o0029o
58313.276974 19.169763      NaN      -45     26 o    0     1.58 186.4363 12.66357  3413.56  8981.77  2.90  2.84   6.8 -0.464    18.99 20.51 01a58313o0044o
58313.290807 19.256669      NaN      -41     24 o    0     1.58 186.4363 12.66357  3393.33  9100.64  3.13  2.90 -77.2 -0.452    19.11 20.57 01a58313o0073o
58317.254880 15.145983      NaN      318    952 o    0     0.79 186.4363 12.66357  1664.46  9027.16  2.57  2.42 -40.3 -0.633    15.78 16.41 01a58317o0044o
58317.262422 15.489561      NaN     -315    771 o    0     1.13 186.4363 12.66357  1683.63  9062.92  2.53  2.40 -36.9 -0.615    15.94 16.49 01a58317o0060o
58317.273800 19.063754      NaN        2     28 o    0     2.01 186.4363 12.66357  1627.80  8987.69  3.01  2.73 -73.2 -0.459    18.73 19.86 01a58317o0083o
58317.284372 18.110074      NaN      -61     69 o    0     1.32 186.4363 12.66357  1609.43  9105.53  2.74  2.55 -56.9 -0.516    18.34 19.35 01a58317o0105o
58319.269308  5.543855 0.010871 22001788 220293 o    0   241.93 186.4363 12.66357  7734.18  1642.65 43.25 14.77 -84.9 -0.136    10.94 11.61 02a58319o0074o
58320.304056 11.493615      NaN    23102  22879 o    0     0.22 186.4363 12.66357  9557.45    35.79  3.52  3.22 -52.0 -0.421    15.55 20.58 01a58320o0147o
58321.267523 19.051202      NaN      -21     29 o    0     2.58 186.4363 12.66357  2705.66  8778.31  2.65  2.53 -58.7 -0.492    18.83 19.85 01a58321o0070o
58321.277946 18.566153      NaN       28     36 o    0     1.87 186.4363 12.66357  2723.93  8818.23  3.00  2.67 -79.4 -0.464    18.79 19.78 01a58321o0092o
58321.288419 18.786693      NaN      -39     37 o    0     1.69 186.4363 12.66357  2668.30  8742.27  2.89  2.72 -59.5 -0.452    18.70 19.73 01a58321o0114o
58321.298067 17.774377      NaN     -102     94 o    0     1.46 186.4363 12.66357  2648.68  8860.31  3.28  3.11 -62.3 -0.442    18.41 19.61 01a58321o0134o
58322.308118 17.156927      NaN     -195    166 o    0     1.26 186.4363 12.66357  1562.27  8738.71  3.42  3.34  46.5 -0.239    17.51 17.90 02a58322o0153o
58323.273659 18.720295      NaN       37     27 o    0     1.00 186.4363 12.66357  6959.45   915.56  2.29  2.22  28.4 -0.467    18.76 19.35 02a58323o0082o
58323.278868 13.666271      NaN   -35036   4134 o    0     2.78 186.4363 12.66357  2072.57 10521.94  2.75  2.10   8.6 -0.527    17.12 17.81 02a58323o0093o
58323.284149 15.452190      NaN     -498    798 o    0     0.13 186.4363 12.66357  6940.41   876.34  2.44  2.15  26.9 -0.491    16.77 17.40 02a58323o0104o
58323.294661 18.574166      NaN       -4     45 o    0     0.94 186.4363 12.66357  6997.67   954.65  2.46  2.24  23.3 -0.411    18.07 18.55 02a58323o0126o
58323.303629 17.725445      NaN       55     80 o    0     1.47 186.4363 12.66357  7018.37   837.11  2.63  2.40  25.8 -0.490    17.47 17.97 02a58323o0145o
58324.297021 18.336727      NaN       42     42 o    0     0.92 186.4363 12.66357  6241.55  1757.96  3.01  2.73  -6.5 -0.457    18.11 22.46 01a58324o0131o
58324.306449 17.883650      NaN     -198     85 o    0     0.86 186.4363 12.66357  6259.44  1800.82  3.00  2.88 -61.2 -0.444    16.18 20.02 01a58324o0151o
58325.275064 17.488335      NaN       40    109 o    0     1.22 186.4363 12.66357  1920.34  7931.60  3.42  3.33 -37.4 -0.429    17.87 18.82 01a58325o0006o
58325.285232 17.675104      NaN     -201    103 o    0     2.19 186.4363 12.66357  1859.72  7853.25  3.20  3.10 -72.8 -0.467    17.75 18.62 01a58325o0027o
58325.295326 15.157330      NaN    -1050   1047 o    0     0.93 186.4363 12.66357  1843.45  7971.09  3.16  3.06 -32.2 -0.418    17.31 18.33 01a58325o0048o
58329.246252 18.702047      NaN        9     37 o    0     1.35 186.4363 12.66357  8544.61  1394.30  3.08  2.91 -37.2 -0.419    18.28 19.14 01a58329o0033o
58329.250878 18.438271      NaN     -101     51 o    0     1.39 186.4363 12.66357  8565.16  1431.76  3.17  2.94 -66.3 -0.426    17.88 19.08 01a58329o0043o
58329.263357 18.356290      NaN     -133     55 o    0     1.41 186.4363 12.66357  8507.98  1358.53  3.06  2.90 -62.7 -0.432    17.79 19.02 01a58329o0070o
58329.276239 18.058851      NaN       73     48 o    0     1.14 186.4363 12.66357  8491.76  1478.98  3.16  2.94 -76.2 -0.433    17.71 18.88 01a58329o0097o
58333.270018 16.114307      NaN      584    239 o    0     1.67 186.4363 12.66357  3946.28  8044.83  3.19  2.98 -77.7 -0.520    18.39 20.49 01a58333o0088o
58333.279489 17.303777      NaN      -29    145 o    0     0.97 186.4363 12.66357  3965.11  8085.31  3.41  3.13 -79.8 -0.453    18.20 22.13 01a58333o0108o
58333.288162 17.976960      NaN      -86     78 o    0     1.50 186.4363 12.66357  3906.57  8010.41  3.18  2.88 -80.4 -0.454    18.00 22.20 01a58333o0126o
58337.265426 15.232460      NaN     -271    977 o    0     0.20 186.4363 12.66357  2992.21  9344.56  3.30  2.92 -67.2 -0.462    18.27 20.23 01a58337o0080o
58341.257045 17.623637      NaN     -110    108 o    0     1.11 186.4363 12.66357  4255.26  8978.28  3.23  2.92 -74.7 -0.475    18.41 19.53 01a58341o0067o
58341.267869 17.949472      NaN     -154     80 o    0     1.97 186.4363 12.66357  4274.07  9019.35  3.45  3.08 -78.4 -0.462    18.19 19.46 01a58341o0089o
58445.615455 14.763837      NaN      739   1258 o    0     1.04 186.4363 12.66357  3686.77  9147.30  3.48  3.12 -69.9 -0.489    15.82 16.41 01a58445o0678o
58445.625250 14.112688      NaN      529   2564 o    0     1.10 186.4363 12.66357  3674.44  9090.26  6.00  5.16 -88.9 -0.353    14.48 15.66 01a58445o0697o
58445.634428 15.430636      NaN     -214    814 o    0     1.01 186.4363 12.66357  3737.40  9150.78  3.53  3.16 -78.6 -0.473    16.08 16.68 01a58445o0714o
58479.599884 19.302877      NaN      -24     23 o    0     1.40 186.4363 12.66357  1153.80  5890.58  2.17  1.95  20.5 -0.505    18.93 19.57 02a58479o0834o
58479.608134 19.212347      NaN        0     25 o    0     1.21 186.4363 12.66357  1163.85  5930.24  2.13  1.93 -29.5 -0.440    18.95 19.60 02a58479o0850o
58479.616958 19.128787      NaN       18     21 o    0     1.33 186.4363 12.66357  1106.75  5854.74  2.03  1.89 -28.3 -0.430    19.01 19.62 02a58479o0866o
58479.625288 19.631075      NaN      -12     17 o    0     1.98 186.4363 12.66357  1088.60  5971.91  2.10  1.90 -32.4 -0.427    18.94 19.63 02a58479o0882o
58481.623650 17.176728      NaN      -10    163 o    0     1.21 186.4363 12.66357   255.53  2910.83  3.35  2.97 -86.8 -0.448    16.93 17.57 01a58481o0364o
58481.632957 17.620292      NaN       25    100 o    0     1.18 186.4363 12.66357   239.88  2839.66  3.28  2.95 -89.9 -0.423    17.20 17.85 01a58481o0381o
58481.634607 18.110074      NaN      -40     69 o    0     1.45 186.4363 12.66357  9873.95  2821.96  4.42  3.24 -84.0 -0.380    17.65 18.52 01a58481o0384o
58481.642803 19.089302      NaN      -42     28 o    0     1.40 186.4363 12.66357   302.27  2882.51  3.37  2.96  86.0 -0.421    18.85 20.17 01a58481o0398o
58481.644489 18.702047      NaN      -91     40 o    0     1.29 186.4363 12.66357  9859.34  2747.63  4.37  3.49 -82.1 -0.383    18.37 19.79 01a58481o0401o
58481.653412 19.212347      NaN      -38     25 o    0     1.49 186.4363 12.66357   324.39  2727.17  3.15  2.76  87.7 -0.437    18.73 19.99 01a58481o0415o
58481.655623 18.104842      NaN       85     41 o    0     1.54 186.4363 12.66357  9923.40  2788.08  4.22  2.91 -85.8 -0.425    18.31 19.33 01a58481o0418o
58481.666356 17.990970      NaN     -149     77 o    0     0.79 186.4363 12.66357  9945.82  2629.64  4.23  2.90 -84.8 -0.433    17.87 18.81 01a58481o0435o
58482.630595 14.733705      NaN      878   1254 o    0     1.10 186.4363 12.66357  5024.38   127.86  2.36  2.24 -84.7 -0.462    14.35 14.53 02a58482o0569o
58482.639914 15.985406      NaN      247    406 o    0     1.09 186.4363 12.66357  4965.10    51.69  2.37  2.24  65.1 -0.317    15.49 15.72 02a58482o0586o
58482.649369 15.866870      NaN      452    394 o    0     1.15 186.4363 12.66357  4945.38   170.61  2.59  2.46  71.1 -0.373    15.69 15.96 02a58482o0603o
58483.610465 19.351140      NaN      -14     22 o    0     1.15 186.4363 12.66357  9675.33  9803.62  2.41  2.39  83.6 -0.436    19.44 21.00 02a58483o0774o
58483.620121 19.002397      NaN       25     22 o    0     1.15 186.4363 12.66357  9693.77  9844.82  2.78  2.45  28.9 -0.434    19.41 21.00 02a58483o0791o
58483.629447 19.271854      NaN        2     23 o    0     0.92 186.4363 12.66357  9634.20  9766.75  2.72  2.17  32.4 -0.412    19.45 21.10 02a58483o0808o
58483.639711 19.351140      NaN       -1     22 o    0     1.21 186.4363 12.66357  9611.65  9886.82  3.08  2.73  33.1 -0.421    19.36 20.94 02a58483o0825o
58485.608378 19.766969      NaN      -30     15 o    0     1.86 186.4363 12.66357  4161.21  2890.23  2.96  2.84   0.0 -0.449    19.46 21.48 01a58485o0825o
58485.617862 19.038793      NaN       13     25 o    0     1.06 186.4363 12.66357  4145.99  2818.31  3.04  2.74  -3.3 -0.456    19.06 21.73 01a58485o0842o
