         MJD         m       dm      uJy   duJy F  err   chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
58671.250079 18.237955      NaN       10     58 o    0    0.97 186.43772 12.66691  4157.67  7204.28  2.79  2.75 -42.3 -0.458    18.46 19.17 01a58671o0038o
58671.255739 19.038793      NaN       10     26 o    0    1.29 186.43772 12.66691  4102.15  7147.95  2.72  2.68 -26.1 -0.448    19.01 20.07 01a58671o0050o
58671.269833 19.038793      NaN       28     20 o    0    1.21 186.43772 12.66691  4096.84  7315.01  2.78  2.75 -35.8 -0.440    19.19 20.48 01a58671o0078o
58681.293858 18.034118      NaN      -15     74 o    0    0.77 186.43772 12.66691   585.00  6808.11  2.72  2.42 -21.3 -0.489    18.36 19.11 01a58681o0129o
58681.297080 17.931525      NaN       31     71 o    0    0.78 186.43772 12.66691   604.74  6847.32  2.67  2.42 -23.1 -0.495    18.28 19.07 01a58681o0136o
58681.302633 17.935984      NaN       54     63 o    0    1.19 186.43772 12.66691   544.25  6769.85  2.53  2.35 -24.8 -0.516    18.34 19.02 01a58681o0148o
58681.316633 16.926048      NaN       94    174 o    0    0.68 186.43772 12.66691   519.21  6888.25  2.67  2.44 -22.7 -0.531    17.96 18.81 01a58681o0176o
58689.279088 19.351140      NaN      -13     22 o    0    1.39 186.43772 12.66691  5461.96   945.27  3.62  3.07 -18.1 -0.411    19.10 20.41 01a58689o0103o
58689.282324 19.256669      NaN       -2     24 o    0    0.94 186.43772 12.66691  5481.87   984.46  3.70  3.06 -19.0 -0.410    19.09 20.37 01a58689o0110o
58689.287704 18.261819      NaN      -16     60 o    0    0.98 186.43772 12.66691  5422.28   908.57  3.83  3.22 -19.8 -0.408    18.51 21.17 01a58689o0120o
58689.308384 18.459772      NaN       21     43 o    0    2.54 186.43772 12.66691  5406.05  1029.30  3.23  2.88 -19.8 -0.445    18.29 20.49 01a58689o0163o
58797.624671 19.401649      NaN      -12     21 o    0    1.12 186.43772 12.66691  3022.61  7758.84  2.54  2.41 -74.9 -0.409    18.90 19.69 01a58797o0800o
58797.627895 19.063754      NaN       26     20 o    0    1.05 186.43772 12.66691  3004.40  7720.49  2.54  2.33 -89.1 -0.415    18.98 19.87 01a58797o0807o
58797.634425 19.241693      NaN        7     22 o    0    0.61 186.43772 12.66691  3062.91  7797.20  2.49  2.23 -82.0 -0.406    19.12 20.02 01a58797o0821o
58797.640918 19.696897      NaN        6     14 o    0    1.13 186.43772 12.66691  3084.22  7680.60  2.35  2.07 -87.8 -0.415    19.05 19.82 01a58797o0835o
58797.651282 18.459772      NaN      -80     50 o    0    1.12 186.43772 12.66691  3048.38  7741.85  2.34  2.13 -86.1 -0.416    17.93 17.93 01a58797o0857o
58799.609182 18.249822      NaN       26     52 o    0    1.78 186.43772 12.66691  5529.38   956.49  2.19  1.98  45.0 -0.339    17.93 18.13 02a58799o0796o
58799.612044 18.504094      NaN      -26     48 o    0    1.24 186.43772 12.66691  5547.85   994.76  2.26  2.01  43.1 -0.423    17.93 18.17 02a58799o0802o
58799.619091 18.504094      NaN      -21     48 o    0    0.99 186.43772 12.66691  5490.55   916.06  2.13  1.92  47.6 -0.439    18.07 18.28 02a58799o0817o
58799.629628 17.990970      NaN      -48     77 o    0    0.64 186.43772 12.66691  5472.66  1034.24  2.13  1.85  46.3 -0.449    18.14 18.40 02a58799o0838o
58813.592330 19.318728      NaN       20     16 o    0    1.44 186.43772 12.66691  3108.01  9705.21  2.50  2.20 -83.0 -0.409    19.31 20.50 01a58813o0815o
58813.595579 19.549093      NaN        1     18 o    0    1.30 186.43772 12.66691  3090.45  9667.26  2.92  2.47 -85.0 -0.369    19.22 20.48 01a58813o0822o
58813.601111 19.351140      NaN        9     19 o    0    0.66 186.43772 12.66691  3150.54  9747.55  2.49  2.16 -82.4 -0.410    19.34 20.46 01a58813o0834o
58813.612413 19.334813      NaN        7     20 o    0    0.54 186.43772 12.66691  3173.06  9630.94  2.22  1.96 -78.6 -0.424    19.46 20.51 01a58813o0856o
58821.565651 19.401649      NaN       -4     21 o    0    0.65 186.43772 12.66691  8732.19  5550.79  2.70  2.20  89.0 -0.427    19.30 20.60 01a58821o0727o
58821.569455 19.128787      NaN       27     18 o    0    1.05 186.43772 12.66691  8713.49  5510.34  3.27  2.39  87.3 -0.405    19.14 20.63 01a58821o0734o
58821.574685 19.696897      NaN       -5     16 o    0    0.85 186.43772 12.66691  8771.91  5587.54  2.41  2.12 -89.4 -0.424    19.41 20.68 01a58821o0745o
58821.585148 19.719755      NaN        5     14 o    0    0.99 186.43772 12.66691  8795.82  5473.84  2.49  2.24  89.1 -0.412    19.44 20.78 01a58821o0767o
58821.661441 18.376212      NaN      -33     54 o    0    1.27 186.43772 12.66691  8766.17  5524.18  2.50  1.94 -88.1 -0.460    17.75 17.49 01a58821o0925o
58825.623464 19.766969      NaN      -27     15 o    0    0.73 186.43772 12.66691  8903.80  9430.28  2.34  1.94 -88.2 -0.395    19.62 20.99 01a58825o0863o
58825.626720 19.766969      NaN       -6     15 o    0    0.61 186.43772 12.66691  8885.32  9391.20  2.38  1.97 -87.5 -0.399    19.64 21.01 01a58825o0870o
58825.631973 19.384550      NaN       16     16 o    0    0.69 186.43772 12.66691  8945.16  9470.53  2.60  2.20  86.6 -0.413    19.52 21.02 01a58825o0881o
58825.647142 19.696897      NaN      -20     16 o    0    0.79 186.43772 12.66691  8968.62  9352.75  2.47  2.01 -89.8 -0.406    19.57 20.98 01a58825o0912o
58827.620112 19.183773      NaN       11     22 o    0    0.82 186.43772 12.66691  3801.82  4936.73  2.11  1.76  37.6 -0.450    19.06 19.75 02a58827o0897o
58827.623103 19.454622      NaN       -2     20 o    0    1.17 186.43772 12.66691  3821.02  4976.53  2.19  2.00  29.0 -0.424    19.05 19.80 02a58827o0903o
58827.628973 19.454622      NaN      -11     20 o    0    0.95 186.43772 12.66691  3762.27  4899.13  2.25  1.81  37.2 -0.438    19.17 19.93 02a58827o0914o
58827.639459 19.652575      NaN        5     15 o    0    1.20 186.43772 12.66691  3741.68  5015.73  2.22  1.77  37.3 -0.446    19.38 20.29 02a58827o0936o
58829.553054 18.933071      NaN       22     25 o    0    1.29 186.43772 12.66691  8886.46  9438.27  2.22  1.93  89.9 -0.383    18.51 18.70 01a58829o0763o
58829.556297 19.128787      NaN      -11     27 o    0    1.19 186.43772 12.66691  8869.10  9400.55  2.36  1.93 -88.2 -0.391    18.51 18.73 01a58829o0770o
58829.562534 19.169763      NaN       -3     26 o    0    1.09 186.43772 12.66691  8928.71  9476.59  2.46  2.04 -89.4 -0.402    18.52 18.79 01a58829o0783o
58829.572401 18.955691      NaN       14     27 o    0    0.74 186.43772 12.66691  8951.72  9358.78  2.40  1.99  89.7 -0.385    18.64 18.90 01a58829o0804o
58833.600518 19.102305      NaN       29     18 o    0    0.60 186.43772 12.66691  4866.49  5718.45  2.24  1.80  88.3 -0.403    19.19 19.73 01a58833o0891o
58833.606688 19.696897      NaN      -24     16 o    0    0.98 186.43772 12.66691  4848.10  5679.67  2.32  1.84  88.1 -0.400    19.16 19.75 01a58833o0903o
58833.610945 19.401649      NaN        9     18 o    0    0.68 186.43772 12.66691  4906.60  5758.09  2.28  1.77  89.7 -0.399    19.21 19.77 01a58833o0912o
58833.622469 19.631075      NaN      -18     17 o    0    0.80 186.43772 12.66691  4928.68  5642.99  2.25  1.85 -89.8 -0.397    19.22 19.80 01a58833o0935o
58837.558555 19.051202      NaN       24     21 o    0    0.53 186.43772 12.66691  4869.49  5724.60  2.38  1.89 -86.7 -0.403    19.18 20.01 01a58837o0525o
58837.561835 19.212347      NaN      -47     25 o    0    0.90 186.43772 12.66691  4852.11  5686.83  2.39  1.92 -87.0 -0.398    18.87 19.70 01a58837o0532o
58837.568503 19.351140      NaN       12     18 o    0    0.71 186.43772 12.66691  4902.61  5760.07  2.45  2.00 -86.0 -0.398    19.26 20.10 01a58837o0545o
58837.579811 19.197966      NaN       10     22 o    0    0.99 186.43772 12.66691  4923.28  5645.06  2.29  1.80 -88.6 -0.401    18.87 19.58 01a58837o0568o
58841.563531 19.241693      NaN       16     19 o    0    0.47 186.43772 12.66691  1699.56  1750.53  2.28  2.06  57.0 -0.417    19.67 21.13 01a58841o0785o
58841.567130 19.696897      NaN      -13     16 o    0    0.62 186.43772 12.66691  1679.17  1712.34  2.25  1.89  73.4 -0.452    19.70 21.14 01a58841o0792o
58841.588022 19.351140      NaN      -17     22 o    0    0.41 186.43772 12.66691  1736.50  1790.99  2.38  2.04  73.9 -0.444    19.64 21.11 01a58841o0834o
58841.594761 19.212347      NaN       21     18 o    0    0.47 186.43772 12.66691  1755.03  1675.08  2.08  1.88  69.2 -0.450    19.75 21.13 01a58841o0847o
58845.558909 19.169763      NaN       24     18 o    0    0.44 186.43772 12.66691  1706.03  1757.15  2.26  1.92  75.0 -0.447    19.75 21.29 01a58845o0746o
58845.562532 19.318728      NaN       20     16 o    0    0.92 186.43772 12.66691  1682.59  1716.43  2.27  1.91  76.4 -0.457    19.74 21.29 01a58845o0753o
58845.575747 19.766969      NaN      -15     15 o    0    0.97 186.43772 12.66691  1740.23  1796.89  2.24  1.91  75.2 -0.442    19.75 21.31 01a58845o0779o
58845.588002 19.766969      NaN       -6     15 o    0    0.67 186.43772 12.66691  1758.03  1680.30  2.19  1.86  76.4 -0.457    19.79 21.29 01a58845o0803o
58865.531370 14.398551      NaN      975   1781 o    0    0.94 186.43772 12.66691  5679.62  3493.92  2.06  1.83  48.4 -0.432    14.66 15.46 01a58865o0317o
58865.534605 15.624329      NaN    -1122    681 o    0    1.14 186.43772 12.66691  5660.41  3455.39  1.97  1.74  60.5 -0.429    15.23 15.83 01a58865o0324o
58865.546592 16.134523      NaN      350    309 o    0    1.02 186.43772 12.66691  5719.38  3532.87  1.92  1.83  83.4 -0.425    15.91 16.41 01a58865o0347o
58865.560004 17.303777      NaN      -76    145 o    0    0.97 186.43772 12.66691  5738.75  3418.64  1.93  1.81 -46.7 -0.392    16.55 17.18 01a58865o0373o
58865.672844 13.870545      NaN      -93   3425 o    0    1.10 186.43772 12.66691  4899.20  7074.76  2.35  2.08  82.3 -0.439    14.07 14.83 01a58865o0600o
58867.573009 18.967180      NaN       28     22 o    0    0.68 186.43772 12.66691  9949.20  5103.24  2.44  2.02 -59.9 -0.449    19.63 20.85 02a58867o0790o
58867.576326 19.128787      NaN       24     19 o    0    0.82 186.43772 12.66691  9969.62  5143.34  2.45  2.02 -60.1 -0.451    19.59 20.84 02a58867o0797o
58867.596959 19.155932      NaN       25     18 o    0    0.90 186.43772 12.66691  9907.38  5072.39  2.40  1.98 -61.6 -0.445    19.60 20.81 02a58867o0838o
58867.602476 19.569016      NaN       -4     18 o    0    0.80 186.43772 12.66691  9894.41  5185.68  2.42  1.98 -62.0 -0.451    19.61 20.79 02a58867o0849o
58869.470883 19.631075      NaN      -11     17 o    0    0.72 186.43772 12.66691  5674.55  3497.80  2.59  2.25  89.7 -0.385    19.58 21.36 01a58869o0510o
58869.476091 19.351140      NaN        6     20 o    0    0.58 186.43772 12.66691  5655.82  3460.19  2.71  2.38 -88.2 -0.382    19.58 21.39 01a58869o0521o
58869.493138 19.631075      NaN        0     17 o    0    0.67 186.43772 12.66691  5714.17  3536.78  2.42  2.11 -88.6 -0.394    19.67 21.40 01a58869o0554o
58869.499167 19.384550      NaN       13     17 o    0    0.62 186.43772 12.66691  5732.23  3418.71  2.54  2.15  90.0 -0.399    19.61 21.41 01a58869o0565o
58873.569114 19.569016      NaN        6     16 o    0    0.78 186.43772 12.66691   722.60  7403.83  2.93  2.15  89.4 -0.385    19.72 21.29 01a58873o0773o
58873.573052 19.766969      NaN        6     13 o    0    1.35 186.43772 12.66691   703.04  7364.99  3.04  2.23  88.5 -0.387    19.66 21.28 01a58873o0781o
58873.578817 19.529530      NaN       14     14 o    0    1.01 186.43772 12.66691   762.39  7442.57  2.74  2.10 -87.1 -0.401    19.79 21.29 01a58873o0792o
58873.591385 19.696897      NaN       -7     16 o    0    0.78 186.43772 12.66691   780.05  7328.20  3.02  2.31 -89.9 -0.386    19.63 21.30 01a58873o0818o
58877.484464 18.816441      NaN       42     22 o    0    0.67 186.43772 12.66691   716.31  7388.30  2.99  2.49 -86.4 -0.395    19.37 21.10 01a58877o0574o
58877.500186 19.436675      NaN        1     20 o    0    0.62 186.43772 12.66691   699.23  7354.10  2.85  2.37 -87.9 -0.400    19.39 21.11 01a58877o0605o
58877.503114 19.401649      NaN       15     16 o    0    0.90 186.43772 12.66691   758.68  7432.95  2.94  2.47 -85.4 -0.391    19.57 21.34 01a58877o0611o
58877.511478 19.696897      NaN      -21     16 o    0    0.96 186.43772 12.66691   777.58  7316.64  3.00  2.71 -88.6 -0.378    19.49 21.37 01a58877o0627o
58881.530394 19.302877      NaN       -4     23 o    0    0.66 186.43772 12.66691 10009.88  3793.79  2.28  1.88 -85.2 -0.402    19.17 21.75 01a58881o0675o
58881.538929 19.384550      NaN        4     20 o    0    0.68 186.43772 12.66691  9990.38  3754.96  3.14  2.03 -87.5 -0.397    19.53 21.09 01a58881o0691o
58881.542507 19.472870      NaN        5     18 o    0    0.88 186.43772 12.66691 10049.82  3832.15  2.95  2.08 -87.6 -0.390    19.54 21.07 01a58881o0697o
58881.555570 19.569016      NaN        6     16 o    0    1.13 186.43772 12.66691 10068.86  3716.55  3.42  2.34 -88.4 -0.372    19.42 21.05 01a58881o0721o
58885.480474 19.102305      NaN       26     19 o    0    0.99 186.43772 12.66691 10014.99  3803.69  2.15  2.05 -63.5 -0.380    19.26 19.81 01a58885o0432o
58885.483285 19.401649      NaN       -6     21 o    0    0.80 186.43772 12.66691  9995.15  3764.35  2.12  2.03 -65.8 -0.387    19.26 19.81 01a58885o0438o
58885.489144 19.401649      NaN       -4     21 o    0    1.00 186.43772 12.66691 10052.96  3841.68  2.23  2.10 -65.4 -0.376    19.25 19.84 01a58885o0449o
58885.499108 19.212347      NaN       15     20 o    0    0.94 186.43772 12.66691 10072.99  3723.75  2.23  2.03 -74.8 -0.383    19.27 19.88 01a58885o0470o
58888.558171 18.511660      NaN       44     33 o    0    0.90 186.43772 12.66691  5046.58  9611.71  2.63  2.12 -83.0 -0.414    18.43 18.68 01a58888o0758o
58888.561022 18.878500      NaN      -43     34 o    0    1.25 186.43772 12.66691  5027.44  9572.50  2.81  2.33 -80.8 -0.416    18.34 18.68 01a58888o0764o
58888.567881 18.857417      NaN        2     34 o    0    0.92 186.43772 12.66691  5085.01  9649.44  2.65  2.15 -77.9 -0.409    18.37 18.68 01a58888o0777o
58888.580026 18.978793      NaN      -19     31 o    0    1.57 186.43772 12.66691  5448.39  1033.39  2.27  2.03  78.6 -0.433    18.28 18.71 01a58888o0801o
58900.436333 20.282105      NaN        1      9 o    0    1.79 186.43772 12.66691  6968.01  9507.37  1.88  1.79 -70.5 -0.399    19.86 21.37 01a58900o0491o
58900.439186 19.922338      NaN      -13     13 o    0    0.73 186.43772 12.66691  6949.10  9468.65  1.97  1.87 -75.3 -0.401    19.80 21.37 01a58900o0497o
58900.445653 19.868040      NaN        2     13 o    0    0.61 186.43772 12.66691  7007.50  9546.05  1.92  1.76 -78.6 -0.396    19.87 21.39 01a58900o0510o
58900.456489 19.589310      NaN       20     11 o    0    0.84 186.43772 12.66691  7023.45  9424.21  2.35  1.88 -80.4 -0.404    19.76 21.37 01a58900o0532o
58901.437589 19.569016      NaN       -5     18 o    0    0.65 186.43772 12.66691  6963.64  9500.72  2.63  2.10 -78.3 -0.385    19.44 20.82 01a58901o0464o
58901.441099 19.609992      NaN        4     16 o    0    1.18 186.43772 12.66691  6945.34  9461.30  2.60  2.23 -74.2 -0.372    19.42 20.81 01a58901o0471o
58901.450703 20.009244      NaN      -10     12 o    0    1.15 186.43772 12.66691  7005.11  9539.66  2.63  2.12 -77.0 -0.379    19.45 20.81 01a58901o0489o
58901.463249 19.979496      NaN        7     10 o    0    1.62 186.43772 12.66691  7027.67  9428.89  2.14  1.82 -77.3 -0.393    19.66 20.91 01a58901o0514o
58905.510097 19.696897      NaN        0     16 o    0    0.58 186.43772 12.66691  8808.64  7471.01  2.79  1.96 -85.2 -0.417    19.66 21.27 01a58905o0635o
58905.513442 19.922338      NaN       -9     13 o    0    0.99 186.43772 12.66691  8788.54  7432.14  2.79  1.94 -86.1 -0.414    19.65 21.27 01a58905o0642o
58905.520484 19.719755      NaN        5     14 o    0    0.90 186.43772 12.66691  8847.78  7510.24  2.73  1.87 -83.9 -0.417    19.72 21.32 01a58905o0655o
58905.532497 19.529530      NaN       11     15 o    0    0.89 186.43772 12.66691  1695.92  3186.49  2.51  2.12  79.9 -0.423    19.67 21.34 01a58905o0677o
58911.411084 19.241693      NaN       22     17 o    0    0.74 186.43772 12.66691  2536.42  6657.93  2.02  1.78 -49.3 -0.467    19.48 20.45 02a58911o0369o
58911.433869 19.922338      NaN       -5     13 o    0    1.15 186.43772 12.66691  2558.99  6696.14  1.94  1.72 -54.7 -0.476    19.54 20.59 02a58911o0413o
58911.441517 19.696897      NaN       -6     16 o    0    0.85 186.43772 12.66691  2501.78  6617.25  1.89  1.70 -46.3 -0.497    19.58 20.64 02a58911o0427o
58911.451496 19.841877      NaN       -6     14 o    0    0.86 186.43772 12.66691  2473.51  6739.82  2.06  1.68 -52.8 -0.461    19.60 20.70 02a58911o0446o
58913.478992 19.569016      NaN      -15     18 o    0    1.00 186.43772 12.66691  3631.93  1659.04  2.95  1.89   0.4 -0.391    19.29 20.37 01a58913o0499o
58913.482113 19.569016      NaN       -5     18 o    0    1.01 186.43772 12.66691  3611.46  1620.69  2.95  1.99   0.7 -0.375    19.27 20.39 01a58913o0505o
58913.493302 19.569016      NaN       -9     18 o    0    0.67 186.43772 12.66691  3668.78  1698.04  2.20  1.97   3.2 -0.406    19.44 20.42 01a58913o0527o
58913.499451 19.589310      NaN       11     14 o    0    1.42 186.43772 12.66691  6871.32  8977.27  2.15  1.96  -7.0 -0.389    19.47 20.44 01a58913o0539o
58920.556998 17.633737      NaN       75     82 o    0    1.11 186.43772 12.66691  3787.11  4942.58  2.19  1.88  -1.6 -0.407    17.37 17.03 01a58920o0573o
58920.560234 17.447688      NaN       18    121 o    0    0.65 186.43772 12.66691  3807.42  4981.51  2.13  1.85   1.6 -0.401    17.11 16.73 01a58920o0580o
58920.572046 17.664614      NaN       -1    104 o    0    1.14 186.43772 12.66691  3745.09  4905.30  2.09  1.83  -2.9 -0.431    17.03 16.67 01a58920o0603o
58921.544781 15.868200      NaN     -653    544 o    0    1.21 186.43772 12.66691  3783.48  4940.87  2.82  2.04   2.7 -0.417    15.28 15.01 01a58921o0286o
58921.548625 15.656693      NaN    -1771    661 o    0    1.23 186.43772 12.66691  3803.50  4979.14  3.08  2.16   0.9 -0.424    15.14 14.99 01a58921o0294o
58921.553933 17.051069      NaN     -398    183 o    0    1.05 186.43772 12.66691  3745.99  4902.09  2.35  1.89   1.0 -0.377    16.33 16.05 01a58921o0305o
58921.564904 16.283762      NaN     -166    371 o    0    1.35 186.43772 12.66691  3726.96  5018.67  2.79  1.94  -1.4 -0.413    15.54 15.27 01a58921o0328o
58925.476605 19.128787      NaN      -30     27 o    0    1.13 186.43772 12.66691  3771.39  4943.61  1.97  1.62   3.4 -0.440    18.42 20.49 01a58925o0094o
58925.488573 19.569016      NaN      -18     18 o    0    1.19 186.43772 12.66691  3793.97  4981.03  1.90  1.72  13.7 -0.450    19.03 20.96 01a58925o0117o
58925.499805 19.696897      NaN       -8     16 o    0    0.95 186.43772 12.66691  3739.33  4904.21  2.08  1.98  10.7 -0.411    19.11 21.06 01a58925o0139o
58925.503612 19.631075      NaN        6     15 o    0    1.17 186.43772 12.66691  3720.60  5019.32  2.11  2.04  75.3 -0.417    19.35 21.28 01a58925o0147o
58933.433765 19.674510      NaN        1     16 o    0    1.01 186.43772 12.66691  8785.55  6836.89  2.74  2.68  81.7 -0.374    19.43 21.13 01a58933o0432o
58933.436576 19.841877      NaN      -20     14 o    0    1.20 186.43772 12.66691  8806.83  6875.92  2.41  2.38   0.7 -0.386    19.57 21.16 01a58933o0438o
58933.444410 19.384550      NaN       10     18 o    0    1.01 186.43772 12.66691  8749.72  6797.40  3.05  2.68   2.2 -0.367    19.37 21.13 01a58933o0454o
58933.456038 19.472870      NaN        8     17 o    0    1.15 186.43772 12.66691  8733.44  6914.04  3.56  2.57   1.1 -0.361    19.29 21.10 01a58933o0476o
58937.437194 19.419021      NaN       17     15 o    0    0.71 186.43772 12.66691  6052.84  6730.48  2.21  1.86 -84.3 -0.396    19.62 20.95 01a58937o0314o
58937.440681 19.183773      NaN       35     14 o    0    1.13 186.43772 12.66691  6073.23  6783.27  2.14  1.84  88.3 -0.403    19.60 20.95 01a58937o0321o
58937.453866 20.009244      NaN      -14     12 o    0    1.04 186.43772 12.66691  6018.68  6757.06  2.17  1.89  89.5 -0.394    19.69 21.11 01a58937o0348o
58937.462642 19.950541      NaN        5     11 o    0    1.00 186.43772 12.66691  6002.54  6908.12  2.23  1.80 -89.5 -0.397    19.70 21.10 01a58937o0366o
58941.372794 19.510313      NaN       -4     19 o    0    0.85 186.43772 12.66691  3714.31  3600.16  1.68  1.51 -41.4 -0.429    19.16 20.31 01a58941o0290o
58941.376313 19.384550      NaN        4     20 o    0    0.84 186.43772 12.66691  3694.25  3561.90  1.68  1.55 -28.7 -0.429    19.18 20.43 01a58941o0297o
58941.390137 19.367717      NaN        8     19 o    0    0.87 186.43772 12.66691  3752.48  3638.65  1.70  1.58 -30.0 -0.425    19.09 20.51 01a58941o0325o
58941.401526 19.197966      NaN       13     21 o    0    1.66 186.43772 12.66691  3770.37  3520.39  1.68  1.45 -58.7 -0.419    18.72 20.23 01a58941o0347o
58943.477371 19.212347      NaN        9     22 o    0    0.87 186.43772 12.66691  4830.21  5730.15  2.07  1.85 -56.7 -0.456    18.83 19.29 02a58943o0158o
58943.482936 19.569016      NaN      -20     18 o    0    0.97 186.43772 12.66691  4810.24  5690.82  2.10  1.86 -53.4 -0.448    18.88 19.32 02a58943o0168o
58943.487332 18.226218      NaN       12     58 o    0    0.79 186.43772 12.66691  4867.62  5767.69  2.12  1.88 -55.5 -0.463    17.68 17.72 02a58943o0176o
58943.499095 18.590371      NaN       22     37 o    0    0.86 186.43772 12.66691  4880.86  5652.10  2.00  1.77 -54.9 -0.437    18.17 18.27 02a58943o0199o
58948.386394 18.944322      NaN        3     31 o    0    0.63 186.43772 12.66691  4939.53  7658.42  2.08  1.96   8.8 -0.406    18.63 18.90 01a58948o0323o
58948.390107 19.256669      NaN      -28     24 o    0    1.04 186.43772 12.66691  4919.72  7620.28  1.94  1.91   5.5 -0.421    18.65 18.90 01a58948o0331o
58948.400176 19.014394      NaN      -49     30 o    0    1.01 186.43772 12.66691  5553.86  2860.93  2.24  2.07 -14.5 -0.385    18.54 18.76 01a58948o0351o
58948.406336 18.978793      NaN      -18     31 o    0    1.04 186.43772 12.66691  5536.53  2976.80  2.29  2.21 -15.3 -0.400    18.49 18.78 01a58948o0363o
58949.433460 19.226921      NaN       11     21 o    0    0.92 186.43772 12.66691  5605.30  2894.64  2.08  1.89  -1.8 -0.403    19.08 19.55 01a58949o0462o
58949.438157 19.631075      NaN       -8     17 o    0    1.10 186.43772 12.66691  5625.62  2933.03  2.15  1.98  -1.8 -0.401    19.05 19.54 01a58949o0472o
58949.443733 19.841877      NaN       -7     14 o    0    1.73 186.43772 12.66691  5568.46  2855.80  2.03  1.89  -8.0 -0.409    19.08 19.53 01a58949o0484o
58949.458104 19.183773      NaN       11     22 o    0    0.77 186.43772 12.66691  5551.09  2971.17  2.13  1.96  -5.6 -0.399    18.99 19.48 01a58949o0515o
58951.386842 19.128787      NaN       21     20 o    0    0.77 186.43772 12.66691  8910.54  8808.39  2.86  2.07 -55.1 -0.425    19.48 20.57 02a58951o0256o
58951.390319 19.089302      NaN       24     20 o    0    1.03 186.43772 12.66691  8930.54  8847.39  2.83  2.08 -54.5 -0.421    19.47 20.52 02a58951o0263o
58951.395882 19.696897      NaN      -18     16 o    0    1.10 186.43772 12.66691  1710.62  1799.96  2.56  1.89 -55.7 -0.447    19.43 20.45 02a58951o0274o
58951.410529 19.569016      NaN      -23     18 o    0    1.06 186.43772 12.66691  1725.57  1681.82  2.52  1.85 -56.3 -0.462    19.41 20.32 02a58951o0304o
58953.446149 19.652575      NaN        5     15 o    0    0.86 186.43772 12.66691   668.39  8730.66  2.05  1.72 -76.4 -0.424    19.70 21.08 01a58953o0313o
58953.449969 19.922338      NaN       -8     13 o    0    0.83 186.43772 12.66691   689.19  8769.13  2.07  1.89 -64.6 -0.412    19.73 21.11 01a58953o0321o
58953.457211 19.089302      NaN       30     18 o    0    1.19 186.43772 12.66691   628.87  8692.39  2.33  1.91 -79.2 -0.409    19.26 20.51 01a58953o0336o
58953.471613 19.102305      NaN       32     17 o    0    1.28 186.43772 12.66691   612.51  8809.12  2.58  2.26 -77.4 -0.399    19.37 20.86 01a58953o0365o
58957.352253 19.652575      NaN        2     16 o    0    0.98 186.43772 12.66691  9906.20  1847.99  2.17  2.00 -32.0 -0.389    19.46 20.64 01a58957o0267o
58957.361780 19.569016      NaN      -16     18 o    0    0.73 186.43772 12.66691  9886.04  1808.83  2.36  2.13 -25.2 -0.367    19.38 20.66 01a58957o0284o
58957.365406 19.841877      NaN       -3     14 o    0    1.22 186.43772 12.66691  9945.26  1886.39  2.39  2.10 -14.5 -0.375    19.39 20.67 01a58957o0291o
58957.375682 19.674510      NaN        7     14 o    0    1.06 186.43772 12.66691  9964.34  1767.94  2.22  2.07 -46.4 -0.389    19.61 20.79 01a58957o0311o
58961.370073 19.472870      NaN        8     17 o    0    0.70 186.43772 12.66691  9910.62  5071.32  2.29  2.00   1.3 -0.410    19.65 20.93 01a58961o0299o
58961.374078 19.569016      NaN       -6     18 o    0    0.51 186.43772 12.66691  9931.36  5109.85  2.30  2.02   3.2 -0.407    19.63 20.89 01a58961o0307o
58961.380225 19.979496      NaN        1     12 o    0    1.22 186.43772 12.66691  9873.98  5032.74  2.26  1.94   3.3 -0.406    19.64 20.82 01a58961o0320o
58961.393390 20.009244      NaN        0     12 o    0    1.28 186.43772 12.66691  9857.04  5147.01  2.11  2.01  22.9 -0.412    19.60 20.81 01a58961o0346o
58965.357577 19.766969      NaN      -34     15 o    0    0.98 186.43772 12.66691  9911.58  5072.68  2.25  2.17 -11.6 -0.402    19.51 20.68 01a58965o0251o
58965.362086 19.696897      NaN       -2     16 o    0    1.21 186.43772 12.66691  9933.00  5110.70  2.20  2.01   2.1 -0.408    19.26 20.38 01a58965o0260o
58965.368996 19.155932      NaN       10     23 o    0    1.54 186.43772 12.66691  9875.64  5033.41  2.97  2.90  47.8 -0.407    18.92 20.40 01a58965o0275o
58965.402754 19.491430      NaN        7     17 o    0    0.97 186.43772 12.66691  9862.52  5149.20  2.36  2.31  28.7 -0.394    19.43 20.68 01a58965o0343o
58969.359976 19.529530      NaN       20     12 o    0    1.41 186.43772 12.66691  4985.71  9003.75  1.99  1.78  -2.0 -0.406    19.64 20.75 01a58969o0289o
58969.364869 19.922338      NaN       -1     13 o    0    0.77 186.43772 12.66691  5006.04  9041.19  2.03  1.75   1.0 -0.396    19.61 20.71 01a58969o0299o
58969.374032 19.401649      NaN       21     14 o    0    0.88 186.43772 12.66691  4950.34  8963.45  2.00  1.78   7.3 -0.407    19.57 20.67 01a58969o0318o
58969.385661 19.922338      NaN        3     12 o    0    1.31 186.43772 12.66691  4932.66  9079.81  2.04  1.78   5.6 -0.386    19.58 20.66 01a58969o0341o
58971.365266 19.696897      NaN        0     16 o    0    1.26 186.43772 12.66691  5652.29  3510.34  2.24  1.93  38.2 -0.450    19.15 19.79 02a58971o0281o
