         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
58162.613307 17.555452      NaN  -122   115 c    0   0.77 186.44114 12.6683  1288.81 10195.89 2.82 2.40  16.6 -0.443    17.66 19.41 02a58162o0364c
58162.623919 19.696897      NaN    -8    16 c    0   0.56 186.44114 12.6683  1309.33 10076.30 2.72 2.28  12.0 -0.430    19.82 21.78 02a58162o0386c
58163.596772 18.504094      NaN     3    47 c    0   1.30 186.44114 12.6683  7734.70  2145.48 2.65 2.56  82.4 -0.402    17.86 19.80 02a58163o0703c
58163.603362 18.978793      NaN   -32    31 c    0   0.92 186.44114 12.6683  7718.10  2107.24 2.75 2.65  79.1 -0.399    18.48 20.40 02a58163o0714c
58163.623781 19.950541      NaN     2    12 c    0   0.92 186.44114 12.6683  7777.66  2185.20 2.69 2.59  56.7 -0.411    19.82 21.86 02a58163o0755c
58163.635664 19.652575      NaN     8    14 c    0   0.92 186.44114 12.6683  7795.99  2066.19 2.79 2.66  51.1 -0.401    19.64 21.74 02a58163o0778c
58167.585709 18.481707      NaN    18    43 c    0   1.06 186.44114 12.6683  3366.87  9176.59 2.71 2.37  12.7 -0.444    18.40 20.37 02a58167o0781c
58167.602228 19.183773      NaN    35    14 c    0   1.39 186.44114 12.6683  3349.53  9135.74 2.73 2.34  10.3 -0.437    19.21 21.37 02a58167o0816c
58167.606387 18.459772      NaN    36    38 c    0   0.94 186.44114 12.6683  3407.66  9215.75 2.73 2.29  10.8 -0.452    18.19 20.27 02a58167o0823c
58167.620628 17.785989      NaN   -96    93 c    0   0.73 186.44114 12.6683  3426.16  9095.80 2.86 2.43  19.1 -0.439    17.43 19.63 02a58167o0853c
58171.553705 19.063754      NaN     8    26 c    0   1.07 186.44114 12.6683  2074.84  9382.16 2.63 2.33  10.1 -0.445    18.90 20.69 02a58171o0493c
58171.571486 17.296315      NaN    33   135 c    0   1.26 186.44114 12.6683  2054.18  9340.59 2.77 2.51  10.3 -0.438    16.69 18.39 02a58171o0528c
58171.575494 16.886248      NaN  -327   213 c    0   1.25 186.44114 12.6683  2112.78  9420.56 2.69 2.39   9.8 -0.461    16.49 18.12 02a58171o0535c
58171.591152 18.048890      NaN   -34    73 c    0   0.57 186.44114 12.6683  2133.18  9300.83 2.66 2.31  10.0 -0.445    17.76 19.43 02a58171o0565c
58194.469806 19.816329      NaN    10    11 c    0   1.20 186.44114 12.6683  7182.86  5885.82 2.61 2.52 -32.4 -0.405    19.76 21.59 02a58194o0547c
58194.482053 20.009244      NaN    -8    12 c    0   0.80 186.44114 12.6683  7160.09  5850.62 2.59 2.46  68.1 -0.428    19.76 21.58 02a58194o0573c
58194.489749 19.609992      NaN    13    13 c    0   0.85 186.44114 12.6683  7218.70  5926.19 2.66 2.53 -54.9 -0.432    19.74 21.58 02a58194o0588c
58194.502279 19.696897      NaN    12    12 c    0   2.26 186.44114 12.6683  7228.37  5810.17 2.58 2.54 -71.5 -0.418    19.76 21.57 02a58194o0615c
58226.459370 18.452558      NaN    64    29 c    0   1.00 186.44114 12.6683  2966.31  9169.41 2.74 2.53 -46.6 -0.405    18.60 20.23 02a58226o0294c
